Item Title,Item Price,Item ID,Number Sold,Brand,Manufacturer Part Number,Reference OE/OEM Number,MPN,Reference
RANGE ROVER P38 EAS AIR SUSPENSION VALVE BLOCK O RING + DIAPHRAGM REPAIR FIX KIT,26.99,321451232414,844 sold,X8R LTD,X8R0026,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=26.94000000000025&_udhi=26.99000000000025&_sop=2&_ipg=200
For Fiat Punto 1999-2006 Wiper Motor Linkage Repair Replacement Rod Set Repair,26.50,231461106398,142 sold,X8R,X8R0030,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=26.490000000000244&_udhi=26.540000000000244&_sop=2&_ipg=200
FOR FIAT PUNTO 1999 - 2006 NEW WINDSCREEN WIPER MOTOR LINKAGE PUSH ROD FIX KIT,26.50,221965956385,166 sold,X8R,X8R0030,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=26.490000000000244&_udhi=26.540000000000244&_sop=2&_ipg=200
For Vauxhall Astra TwinTop Parcel Shelf Roof Winglet Flap Motor Repair Gear Fix,26.00,321873811604,241 sold,X8R Ltd,X8R0060,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=25.990000000000236&_udhi=26.040000000000237&_sop=2&_ipg=200
SEAT Skoda TDI 1.4 1.9 2.0 Air Valve Throttle Body Flap Motor Repair Fix Kit,24.99,223223993385,10 sold,X8R,x8r0170,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
Hyundai Kia CRDI CRTD Throttle Body Rebuild Repair Replacement Gears New Kit,24.99,223224033776,58 sold,X8R,x8r0170,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
For Land Rover Discovery 3 4 Range Rover Sport Hitachi Compressor Piston Repair,24.99,321734583261,225 sold,X8R,X8R0027,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
For Land Rover Discovery 3 4 Range Rover Sport Hitachi Compressor Piston Repair,24.99,321734583261,225 sold,X8R,X8R0027,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.94000000000022&_udhi=24.990000000000222&_sop=2&_ipg=200
VW 1.4 1.9 2.0 2.5 3.0 4.2 TDI Air Delivery Valve Throttle Body Flap Repair Fix,24.99,323541374159,26 sold,X8R,x8r0170,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
Audi TDI 1.4 1.9 2.0 2.7 3.0 4.2 Throttle Body Flap Motor Repair Overhaul Gear,24.99,323541307182,89 sold,X8R,x8r0170,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
Hyundai Kia CRDI CRTD Throttle Body Rebuild Repair Replacement Gears New Kit,24.99,223224033776,58 sold,X8R,x8r0170,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.94000000000022&_udhi=24.990000000000222&_sop=2&_ipg=200
For Peugeot 106 Citroen Saxo Gear Linkage Push Rods 3pc Kit Seal 245283 2452/e1,24.99,221889543465,872 sold,X8R,X8R0055,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.94000000000022&_udhi=24.990000000000222&_sop=2&_ipg=200
VW 1.4 1.9 2.0 2.5 3.0 4.2 TDI Air Delivery Valve Throttle Body Flap Repair Fix,24.99,323541374159,26 sold,X8R,x8r0170,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.94000000000022&_udhi=24.990000000000222&_sop=2&_ipg=200
Mercedes Benz Keyless Go Door Handle Buttons Rubber Driver Passenger Front Back,24.99,223046543430,127 sold,X8R,X8R0155,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.94000000000022&_udhi=24.990000000000222&_sop=2&_ipg=200
SEAT Skoda TDI 1.4 1.9 2.0 Air Valve Throttle Body Flap Motor Repair Fix Kit,24.99,223223993385,10 sold,X8R,x8r0170,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.94000000000022&_udhi=24.990000000000222&_sop=2&_ipg=200
